TransactionID,TransactionStartDateTime,TransactionEndDateTime,CardholderID,LocationID,TransactionTypeID,TransactionAmount
FC-2022-1000122281,10/6/2022 15:57,10/6/2022 16:05,FC-005-1020,FC-005,2,4000
FC-2022-1000122282,10/6/2022 15:57,10/6/2022 16:04,FC-003-1025,FC-003,2,0
FC-2022-1000122283,10/6/2022 16:00,10/6/2022 16:03,FC-001-1044,FC-001,2,9000
FC-2022-1000122284,10/6/2022 16:01,10/6/2022 16:03,FC-001-1030,FC-001,1,10000
FC-2022-1000122285,10/6/2022 16:02,10/6/2022 16:07,FC-001-1016,FC-001,1,50000
FC-2022-1000122286,10/6/2022 16:03,10/6/2022 16:09,FC-005-1006,FC-005,1,50000
FC-2022-1000122287,10/6/2022 16:04,10/6/2022 16:09,FC-001-1030,FC-001,1,3000
FC-2022-1000122288,10/6/2022 16:05,10/6/2022 16:06,FC-006-1035,FC-006,3,0
FC-2022-1000122289,10/6/2022 16:05,10/6/2022 16:06,FC-002-1048,FC-002,3,0
FC-2022-1000122290,10/6/2022 16:05,10/6/2022 16:10,FC-005-1013,FC-005,1,50000
FC-2022-1000122291,10/6/2022 16:07,10/6/2022 16:12,FC-004-1039,FC-004,2,20000
FC-2022-1000122292,10/6/2022 16:10,10/6/2022 16:12,FC-005-1013,FC-005,1,4000
FC-2022-1000122293,10/6/2022 16:12,10/6/2022 16:17,FC-002-1028,FC-002,4,3000
FC-2022-1000122294,10/6/2022 16:13,10/6/2022 16:19,FC-001-1015,FC-001,1,20000
FC-2022-1000122295,10/6/2022 16:13,10/6/2022 16:16,FC-004-1020,FC-004,4,100000
FC-2022-1000122296,10/6/2022 16:15,10/6/2022 16:20,FC-004-1019,FC-004,1,50000
FC-2022-1000122297,10/6/2022 16:15,10/6/2022 16:20,FC-006-1031,FC-006,4,4000
FC-2022-1000122298,10/6/2022 16:16,10/6/2022 16:22,FC-006-1003,FC-006,1,10000
FC-2022-1000122299,10/6/2022 16:17,10/6/2022 16:19,FC-005-1030,FC-005,1,8000
FC-2022-1000122300,10/6/2022 16:18,10/6/2022 16:24,FC-004-1025,FC-004,2,20000
FC-2022-1000122301,10/6/2022 16:21,10/6/2022 16:22,FC-002-1048,FC-002,3,0
FC-2022-1000122302,10/6/2022 16:21,10/6/2022 16:25,FC-006-1011,FC-006,1,20000
FC-2022-1000122303,10/6/2022 16:22,10/6/2022 16:25,FC-002-1018,FC-002,2,20000
FC-2022-1000122304,10/6/2022 16:23,10/6/2022 16:28,FC-001-1010,FC-001,4,50000
FC-2022-1000122305,10/6/2022 16:23,10/6/2022 16:25,FC-004-1003,FC-004,4,50000
FC-2022-1000122306,10/6/2022 16:24,10/6/2022 16:28,FC-001-1023,FC-001,1,8000
FC-2022-1000122307,10/6/2022 16:24,10/6/2022 16:26,FC-003-1016,FC-003,1,0
FC-2022-1000122308,10/6/2022 16:25,10/6/2022 16:29,FC-005-1011,FC-005,1,20000
FC-2022-1000122309,10/6/2022 16:26,10/6/2022 16:28,FC-004-1036,FC-004,1,50000
FC-2022-1000122310,10/6/2022 16:26,10/6/2022 16:30,FC-004-1004,FC-004,1,10000
FC-2022-1000122311,10/6/2022 16:27,10/6/2022 16:30,FC-001-1010,FC-001,2,6000
FC-2022-1000122312,10/6/2022 16:31,10/6/2022 16:35,FC-006-1029,FC-006,3,0
FC-2022-1000122313,10/6/2022 16:33,10/6/2022 16:39,FC-006-1018,FC-006,1,8000
FC-2022-1000122314,10/6/2022 16:33,10/6/2022 16:38,FC-001-1017,FC-001,4,50000
FC-2022-1000122315,10/6/2022 16:33,10/6/2022 16:37,FC-005-1024,FC-005,1,100000
FC-2022-1000122316,10/6/2022 16:33,10/6/2022 16:35,FC-002-1020,FC-002,1,50000
FC-2022-1000122317,10/6/2022 16:33,10/6/2022 16:38,FC-006-1005,FC-006,1,4000
FC-2022-1000122318,10/6/2022 16:34,10/6/2022 16:39,FC-001-1001,FC-001,4,50000
FC-2022-1000122319,10/6/2022 16:34,10/6/2022 16:36,FC-002-1037,FC-002,4,7000
FC-2022-1000122320,10/6/2022 16:37,10/6/2022 16:40,FC-003-1017,FC-003,4,7000
FC-2022-1000122321,10/6/2022 16:37,10/6/2022 16:42,FC-002-1025,FC-002,1,20000
FC-2022-1000122322,10/6/2022 16:38,10/6/2022 16:43,FC-005-1044,FC-005,1,50000
FC-2022-1000122323,10/6/2022 16:38,10/6/2022 16:45,FC-003-1007,FC-003,1,50000
FC-2022-1000122324,10/6/2022 16:39,10/6/2022 16:46,FC-002-1039,FC-002,1,8000
FC-2022-1000122325,10/6/2022 16:39,10/6/2022 16:42,FC-004-1025,FC-004,4,10000
FC-2022-1000122326,10/6/2022 16:42,10/6/2022 16:48,FC-001-1042,FC-001,1,10000
FC-2022-1000122327,10/6/2022 16:42,10/6/2022 16:45,FC-001-1038,FC-001,1,7000
FC-2022-1000122328,10/6/2022 16:43,10/6/2022 16:47,FC-004-1028,FC-004,4,50000
FC-2022-1000122329,10/6/2022 16:44,10/6/2022 16:47,FC-005-1028,FC-005,1,20000
FC-2022-1000122330,10/6/2022 16:45,10/6/2022 16:49,FC-003-1006,FC-003,4,6000
FC-2022-1000122331,10/6/2022 16:46,10/6/2022 16:48,FC-003-1025,FC-003,1,20000
FC-2022-1000122332,10/6/2022 16:46,10/6/2022 16:49,FC-001-1007,FC-001,1,20000
FC-2022-1000122333,10/6/2022 16:47,10/6/2022 16:53,FC-003-1027,FC-003,1,7000
FC-2022-1000122334,10/6/2022 16:48,10/6/2022 16:52,FC-002-1007,FC-002,4,4000
FC-2022-1000122335,10/6/2022 16:48,10/6/2022 16:54,FC-005-1034,FC-005,1,0
FC-2022-1000122336,10/6/2022 16:48,10/6/2022 16:50,FC-002-1036,FC-002,4,1000
FC-2022-1000122337,10/6/2022 16:49,10/6/2022 16:52,FC-004-1011,FC-004,1,50000
FC-2022-1000122338,10/6/2022 16:53,10/6/2022 16:55,FC-003-1031,FC-003,1,6000
FC-2022-1000122339,10/6/2022 16:54,10/6/2022 16:56,FC-002-1039,FC-002,3,0
FC-2022-1000122340,10/6/2022 16:54,10/6/2022 16:58,FC-002-1017,FC-002,4,20000
FC-2022-1000122341,10/6/2022 16:55,10/6/2022 16:56,FC-002-1007,FC-002,3,0
FC-2022-1000122342,10/6/2022 16:55,10/6/2022 16:58,FC-005-1023,FC-005,2,20000
FC-2022-1000122343,10/6/2022 16:56,10/6/2022 17:01,FC-005-1037,FC-005,4,50000
FC-2022-1000122344,10/6/2022 16:56,10/6/2022 17:04,FC-005-1021,FC-005,2,1000
FC-2022-1000122345,10/6/2022 16:57,10/6/2022 17:00,FC-001-1040,FC-001,4,100000
FC-2022-1000122346,10/6/2022 16:57,10/6/2022 17:04,FC-002-1002,FC-002,1,20000
FC-2022-1000122347,10/6/2022 16:57,10/6/2022 17:04,FC-004-1040,FC-004,1,10000
FC-2022-1000122348,10/6/2022 17:01,10/6/2022 17:06,FC-003-1030,FC-003,4,0
FC-2022-1000122349,10/6/2022 17:01,10/6/2022 17:06,FC-006-1031,FC-006,1,0
FC-2022-1000122350,10/6/2022 17:03,10/6/2022 17:07,FC-004-1027,FC-004,1,50000
FC-2022-1000122351,10/6/2022 17:03,10/6/2022 17:08,FC-002-1045,FC-002,4,50000
FC-2022-1000122352,10/6/2022 17:04,10/6/2022 17:10,FC-003-1005,FC-003,1,50000
FC-2022-1000122353,10/6/2022 17:07,10/6/2022 17:10,FC-005-1039,FC-005,4,50000
FC-2022-1000122354,10/6/2022 17:07,10/6/2022 17:10,FC-004-1035,FC-004,1,50000
FC-2022-1000122355,10/6/2022 17:08,10/6/2022 17:10,FC-006-1019,FC-006,4,10000
FC-2022-1000122356,10/6/2022 17:08,10/6/2022 17:09,FC-003-1016,FC-003,3,0
FC-2022-1000122357,10/6/2022 17:10,10/6/2022 17:15,FC-004-1023,FC-004,1,20000
FC-2022-1000122358,10/6/2022 17:12,10/6/2022 17:17,FC-001-1036,FC-001,1,50000
FC-2022-1000122359,10/6/2022 17:14,10/6/2022 17:19,FC-001-1034,FC-001,4,100000
FC-2022-1000122360,10/6/2022 17:16,10/6/2022 17:20,FC-004-1044,FC-004,4,50000
FC-2022-1000122361,10/6/2022 17:17,10/6/2022 17:22,FC-005-1006,FC-005,2,10000
FC-2022-1000122362,10/6/2022 17:19,10/6/2022 17:25,FC-003-1002,FC-003,1,10000
FC-2022-1000122363,10/6/2022 17:20,10/6/2022 17:24,FC-001-1038,FC-001,1,6000
FC-2022-1000122364,10/6/2022 17:24,10/6/2022 17:25,FC-001-1027,FC-001,3,0
FC-2022-1000122365,10/6/2022 17:24,10/6/2022 17:27,FC-001-1011,FC-001,4,50000
FC-2022-1000122366,10/6/2022 17:25,10/6/2022 17:27,FC-001-1018,FC-001,1,20000
FC-2022-1000122367,10/6/2022 17:25,10/6/2022 17:26,FC-001-1019,FC-001,3,0
FC-2022-1000122368,10/6/2022 17:26,10/6/2022 17:28,FC-002-1023,FC-002,4,0
FC-2022-1000122369,10/6/2022 17:28,10/6/2022 17:33,FC-005-1009,FC-005,1,20000
FC-2022-1000122370,10/6/2022 17:30,10/6/2022 17:35,FC-006-1033,FC-006,1,50000
FC-2022-1000122371,10/6/2022 17:32,10/6/2022 17:36,FC-004-1039,FC-004,1,50000
FC-2022-1000122372,10/6/2022 17:32,10/6/2022 17:34,FC-005-1009,FC-005,1,0
FC-2022-1000122373,10/6/2022 17:32,10/6/2022 17:37,FC-005-1006,FC-005,1,6000
FC-2022-1000122374,10/6/2022 17:34,10/6/2022 17:37,FC-006-1018,FC-006,4,50000
FC-2022-1000122375,10/6/2022 17:34,10/6/2022 17:36,FC-002-1031,FC-002,4,50000
FC-2022-1000122376,10/6/2022 17:34,10/6/2022 17:38,FC-004-1010,FC-004,1,7000
FC-2022-1000122377,10/6/2022 17:37,10/6/2022 17:40,FC-004-1032,FC-004,1,50000
FC-2022-1000122378,10/6/2022 17:38,10/6/2022 17:42,FC-005-1043,FC-005,4,20000
FC-2022-1000122379,10/6/2022 17:38,10/6/2022 17:41,FC-004-1020,FC-004,4,50000
FC-2022-1000122380,10/6/2022 17:38,10/6/2022 17:44,FC-002-1008,FC-002,1,7000
FC-2022-1000122381,10/6/2022 17:40,10/6/2022 17:42,FC-005-1038,FC-005,4,20000
FC-2022-1000122382,10/6/2022 17:40,10/6/2022 17:43,FC-005-1016,FC-005,1,3000
FC-2022-1000122383,10/6/2022 17:41,10/6/2022 17:43,FC-002-1022,FC-002,1,10000
FC-2022-1000122384,10/6/2022 17:41,10/6/2022 17:45,FC-002-1005,FC-002,1,10000
FC-2022-1000122385,10/6/2022 17:42,10/6/2022 17:46,FC-003-1001,FC-003,1,50000
FC-2022-1000122386,10/6/2022 17:47,10/6/2022 17:48,FC-006-1009,FC-006,3,0
FC-2022-1000122387,10/6/2022 17:47,10/6/2022 17:53,FC-005-1019,FC-005,1,50000
FC-2022-1000122388,10/6/2022 17:48,10/6/2022 17:50,FC-006-1001,FC-006,4,50000
FC-2022-1000122389,10/6/2022 17:49,10/6/2022 17:54,FC-002-1009,FC-002,1,10000
FC-2022-1000122390,10/6/2022 17:50,10/6/2022 17:55,FC-001-1002,FC-001,1,50000
FC-2022-1000122391,10/6/2022 17:50,10/6/2022 17:58,FC-001-1045,FC-001,2,20000
FC-2022-1000122392,10/6/2022 17:51,10/6/2022 17:55,FC-003-1009,FC-003,1,10000
FC-2022-1000122393,10/6/2022 17:52,10/6/2022 17:58,FC-005-1034,FC-005,2,20000
FC-2022-1000122394,10/6/2022 17:53,10/6/2022 17:58,FC-006-1001,FC-006,1,6000
FC-2022-1000122395,10/6/2022 17:54,10/6/2022 17:59,FC-005-1038,FC-005,4,50000
FC-2022-1000122396,10/6/2022 17:56,10/6/2022 18:02,FC-002-1033,FC-002,1,8000
FC-2022-1000122397,10/6/2022 17:56,10/6/2022 18:02,FC-003-1002,FC-003,2,0
FC-2022-1000122398,10/6/2022 17:56,10/6/2022 18:02,FC-005-1009,FC-005,1,50000
FC-2022-1000122399,10/6/2022 17:58,10/6/2022 18:06,FC-005-1014,FC-005,2,10000
FC-2022-1000122400,10/6/2022 17:59,10/6/2022 18:00,FC-002-1011,FC-002,3,0
FC-2022-1000122401,10/6/2022 17:59,10/6/2022 18:03,FC-003-1032,FC-003,1,10000
FC-2022-1000122402,10/6/2022 18:00,10/6/2022 18:02,FC-005-1016,FC-005,4,8000
FC-2022-1000122403,10/6/2022 18:02,10/6/2022 18:05,FC-005-1026,FC-005,4,20000
FC-2022-1000122404,10/6/2022 18:03,10/6/2022 18:08,FC-001-1003,FC-001,4,10000
FC-2022-1000122405,10/6/2022 18:05,10/6/2022 18:09,FC-003-1030,FC-003,1,7000
FC-2022-1000122406,10/6/2022 18:08,10/6/2022 18:10,FC-006-1028,FC-006,1,0
FC-2022-1000122407,10/6/2022 18:10,10/6/2022 18:14,FC-003-1004,FC-003,1,0
FC-2022-1000122408,10/6/2022 18:12,10/6/2022 18:17,FC-005-1026,FC-005,4,50000
FC-2022-1000122409,10/6/2022 18:12,10/6/2022 18:19,FC-006-1005,FC-006,1,50000
FC-2022-1000122410,10/6/2022 18:16,10/6/2022 18:23,FC-005-1005,FC-005,1,1000
FC-2022-1000122411,10/6/2022 18:16,10/6/2022 18:21,FC-004-1040,FC-004,1,20000
FC-2022-1000122412,10/6/2022 18:16,10/6/2022 18:21,FC-004-1011,FC-004,1,5000
FC-2022-1000122413,10/6/2022 18:18,10/6/2022 18:21,FC-002-1025,FC-002,4,50000
FC-2022-1000122414,10/6/2022 18:19,10/6/2022 18:25,FC-002-1005,FC-002,1,50000
FC-2022-1000122415,10/6/2022 18:19,10/6/2022 18:25,FC-001-1029,FC-001,1,7000
FC-2022-1000122416,10/6/2022 18:20,10/6/2022 18:26,FC-002-1020,FC-002,1,50000
FC-2022-1000122417,10/6/2022 18:22,10/6/2022 18:26,FC-003-1031,FC-003,4,6000
FC-2022-1000122418,10/6/2022 18:23,10/6/2022 18:27,FC-003-1002,FC-003,1,20000
FC-2022-1000122419,10/6/2022 18:23,10/6/2022 18:27,FC-006-1029,FC-006,4,10000
FC-2022-1000122420,10/6/2022 18:25,10/6/2022 18:30,FC-001-1016,FC-001,1,20000
FC-2022-1000122421,10/6/2022 18:25,10/6/2022 18:30,FC-006-1023,FC-006,1,10000
FC-2022-1000122422,10/6/2022 18:27,10/6/2022 18:29,FC-002-1043,FC-002,4,50000
FC-2022-1000122423,10/6/2022 18:27,10/6/2022 18:30,FC-001-1003,FC-001,4,1000
FC-2022-1000122424,10/6/2022 18:30,10/6/2022 18:35,FC-001-1040,FC-001,4,50000
FC-2022-1000122425,10/6/2022 18:30,10/6/2022 18:35,FC-005-1026,FC-005,4,100000
FC-2022-1000122426,10/6/2022 18:32,10/6/2022 18:36,FC-005-1019,FC-005,3,0
FC-2022-1000122427,10/6/2022 18:36,10/6/2022 18:41,FC-005-1016,FC-005,1,20000
FC-2022-1000122428,10/6/2022 18:37,10/6/2022 18:39,FC-002-1021,FC-002,3,0
FC-2022-1000122429,10/6/2022 18:38,10/6/2022 18:41,FC-002-1009,FC-002,4,10000
FC-2022-1000122430,10/6/2022 18:38,10/6/2022 18:41,FC-001-1037,FC-001,2,0
FC-2022-1000122431,10/6/2022 18:39,10/6/2022 18:43,FC-001-1020,FC-001,3,0
FC-2022-1000122432,10/6/2022 18:41,10/6/2022 18:48,FC-002-1043,FC-002,1,0
FC-2022-1000122433,10/6/2022 18:42,10/6/2022 18:45,FC-002-1018,FC-002,1,50000
FC-2022-1000122434,10/6/2022 18:42,10/6/2022 18:46,FC-002-1025,FC-002,1,4000
FC-2022-1000122435,10/6/2022 18:44,10/6/2022 18:46,FC-004-1017,FC-004,1,4000
FC-2022-1000122436,10/6/2022 18:45,10/6/2022 18:50,FC-002-1010,FC-002,1,7000
FC-2022-1000122437,10/6/2022 18:45,10/6/2022 18:49,FC-001-1022,FC-001,1,10000
FC-2022-1000122438,10/6/2022 18:46,10/6/2022 18:50,FC-002-1010,FC-002,1,5000
FC-2022-1000122439,10/6/2022 18:47,10/6/2022 18:49,FC-006-1002,FC-006,3,0
FC-2022-1000122440,10/6/2022 18:47,10/6/2022 18:51,FC-005-1028,FC-005,1,10000
FC-2022-1000122441,10/6/2022 18:47,10/6/2022 18:54,FC-004-1010,FC-004,1,3000
FC-2022-1000122442,10/6/2022 18:48,10/6/2022 18:51,FC-004-1030,FC-004,4,20000
FC-2022-1000122443,10/6/2022 18:48,10/6/2022 18:54,FC-006-1013,FC-006,1,3000
FC-2022-1000122444,10/6/2022 18:49,10/6/2022 18:53,FC-002-1020,FC-002,4,6000
FC-2022-1000122445,10/6/2022 18:53,10/6/2022 18:56,FC-006-1013,FC-006,1,50000
FC-2022-1000122446,10/6/2022 18:54,10/6/2022 18:56,FC-003-1033,FC-003,4,100000
FC-2022-1000122447,10/6/2022 18:55,10/6/2022 18:59,FC-004-1038,FC-004,1,10000
FC-2022-1000122448,10/6/2022 18:55,10/6/2022 18:57,FC-002-1032,FC-002,1,20000
FC-2022-1000122449,10/6/2022 18:56,10/6/2022 19:01,FC-005-1043,FC-005,1,0
FC-2022-1000122450,10/6/2022 18:57,10/6/2022 19:00,FC-004-1036,FC-004,1,50000
FC-2022-1000122451,10/6/2022 18:58,10/6/2022 19:03,FC-002-1034,FC-002,2,10000
FC-2022-1000122452,10/6/2022 18:58,10/6/2022 19:00,FC-003-1029,FC-003,1,10000
FC-2022-1000122453,10/6/2022 18:58,10/6/2022 19:02,FC-004-1015,FC-004,3,0
FC-2022-1000122454,10/6/2022 18:58,10/6/2022 19:00,FC-003-1014,FC-003,1,8000
FC-2022-1000122455,10/6/2022 18:59,10/6/2022 19:05,FC-001-1002,FC-001,1,0
FC-2022-1000122456,10/6/2022 18:59,10/6/2022 19:04,FC-004-1001,FC-004,4,4000
FC-2022-1000122457,10/6/2022 18:59,10/6/2022 19:02,FC-003-1025,FC-003,2,9000
FC-2022-1000122458,10/7/2022 5:28,10/7/2022 5:30,FC-002-1045,FC-002,1,50000
FC-2022-1000122459,10/7/2022 5:46,10/7/2022 5:51,FC-002-1008,FC-002,2,10000
FC-2022-1000122460,10/7/2022 6:02,10/7/2022 6:10,FC-004-1006,FC-004,2,10000
FC-2022-1000122461,10/7/2022 6:34,10/7/2022 6:37,FC-006-1023,FC-006,3,0
FC-2022-1000122462,10/7/2022 6:35,10/7/2022 6:39,FC-003-1011,FC-003,1,50000
FC-2022-1000122463,10/7/2022 6:53,10/7/2022 7:00,FC-006-1007,FC-006,1,50000
FC-2022-1000122464,10/7/2022 7:00,10/7/2022 7:04,FC-002-1043,FC-002,1,6000
FC-2022-1000122465,10/7/2022 7:01,10/7/2022 7:03,FC-002-1042,FC-002,1,0
FC-2022-1000122466,10/7/2022 7:03,10/7/2022 7:09,FC-002-1048,FC-002,2,0
FC-2022-1000122467,10/7/2022 7:04,10/7/2022 7:07,FC-002-1012,FC-002,1,20000
FC-2022-1000122468,10/7/2022 7:04,10/7/2022 7:06,FC-002-1031,FC-002,4,10000
FC-2022-1000122469,10/7/2022 7:06,10/7/2022 7:08,FC-003-1024,FC-003,1,0
FC-2022-1000122470,10/7/2022 7:09,10/7/2022 7:17,FC-006-1030,FC-006,2,3000
FC-2022-1000122471,10/7/2022 7:13,10/7/2022 7:17,FC-006-1012,FC-006,4,20000
FC-2022-1000122472,10/7/2022 7:15,10/7/2022 7:21,FC-001-1043,FC-001,1,7000
FC-2022-1000122473,10/7/2022 7:18,10/7/2022 7:21,FC-006-1027,FC-006,3,0
FC-2022-1000122474,10/7/2022 7:23,10/7/2022 7:28,FC-004-1036,FC-004,1,10000
FC-2022-1000122475,10/7/2022 7:27,10/7/2022 7:31,FC-001-1024,FC-001,4,10000
FC-2022-1000122476,10/7/2022 7:29,10/7/2022 7:32,FC-004-1021,FC-004,1,50000
FC-2022-1000122477,10/7/2022 7:30,10/7/2022 7:33,FC-002-1008,FC-002,1,20000
FC-2022-1000122478,10/7/2022 7:35,10/7/2022 7:38,FC-004-1007,FC-004,4,4000
FC-2022-1000122479,10/7/2022 7:39,10/7/2022 7:40,FC-001-1043,FC-001,3,0
FC-2022-1000122480,10/7/2022 7:39,10/7/2022 7:42,FC-005-1025,FC-005,1,7000
FC-2022-1000122481,10/7/2022 7:40,10/7/2022 7:43,FC-003-1022,FC-003,1,20000
FC-2022-1000122482,10/7/2022 7:42,10/7/2022 7:49,FC-005-1001,FC-005,2,20000
FC-2022-1000122483,10/7/2022 7:48,10/7/2022 7:50,FC-006-1011,FC-006,1,3000
FC-2022-1000122484,10/7/2022 7:50,10/7/2022 7:57,FC-005-1044,FC-005,1,10000
FC-2022-1000122485,10/7/2022 7:52,10/7/2022 7:54,FC-005-1015,FC-005,1,20000
FC-2022-1000122486,10/7/2022 7:54,10/7/2022 7:59,FC-002-1014,FC-002,2,20000
FC-2022-1000122487,10/7/2022 7:55,10/7/2022 7:59,FC-003-1033,FC-003,1,4000
FC-2022-1000122488,10/7/2022 7:57,10/7/2022 8:00,FC-004-1042,FC-004,3,0
FC-2022-1000122489,10/7/2022 7:58,10/7/2022 8:00,FC-002-1015,FC-002,1,20000
FC-2022-1000122490,10/7/2022 7:59,10/7/2022 8:06,FC-006-1017,FC-006,1,50000
FC-2022-1000122491,10/7/2022 8:00,10/7/2022 8:03,FC-003-1021,FC-003,3,0
FC-2022-1000122492,10/7/2022 8:04,10/7/2022 8:05,FC-002-1048,FC-002,3,0
FC-2022-1000122493,10/7/2022 8:08,10/7/2022 8:11,FC-004-1019,FC-004,1,6000
FC-2022-1000122494,10/7/2022 8:08,10/7/2022 8:12,FC-002-1010,FC-002,1,50000
FC-2022-1000122495,10/7/2022 8:13,10/7/2022 8:15,FC-004-1023,FC-004,3,0
FC-2022-1000122496,10/7/2022 8:14,10/7/2022 8:17,FC-001-1007,FC-001,1,20000
FC-2022-1000122497,10/7/2022 8:16,10/7/2022 8:21,FC-002-1037,FC-002,1,20000
FC-2022-1000122498,10/7/2022 8:16,10/7/2022 8:17,FC-006-1021,FC-006,3,0
FC-2022-1000122499,10/7/2022 8:19,10/7/2022 8:26,FC-004-1016,FC-004,2,4000
FC-2022-1000122500,10/7/2022 8:23,10/7/2022 8:28,FC-004-1008,FC-004,1,10000
FC-2022-1000122501,10/7/2022 8:23,10/7/2022 8:28,FC-005-1006,FC-005,1,3000
FC-2022-1000122502,10/7/2022 8:36,10/7/2022 8:43,FC-003-1011,FC-003,1,10000
FC-2022-1000122503,10/7/2022 8:38,10/7/2022 8:41,FC-001-1045,FC-001,1,9000
FC-2022-1000122504,10/7/2022 8:43,10/7/2022 8:45,FC-005-1043,FC-005,1,9000
FC-2022-1000122505,10/7/2022 8:46,10/7/2022 8:50,FC-005-1004,FC-005,1,50000
FC-2022-1000122506,10/7/2022 8:46,10/7/2022 8:49,FC-006-1004,FC-006,2,8000
FC-2022-1000122507,10/7/2022 8:46,10/7/2022 8:50,FC-005-1040,FC-005,1,50000
FC-2022-1000122508,10/7/2022 8:52,10/7/2022 8:56,FC-002-1046,FC-002,1,3000
FC-2022-1000122509,10/7/2022 8:55,10/7/2022 8:58,FC-006-1023,FC-006,1,20000
FC-2022-1000122510,10/7/2022 8:57,10/7/2022 8:59,FC-002-1020,FC-002,4,4000
FC-2022-1000122511,10/7/2022 8:57,10/7/2022 8:59,FC-004-1022,FC-004,3,0
FC-2022-1000122512,10/7/2022 9:09,10/7/2022 9:14,FC-002-1016,FC-002,1,50000
FC-2022-1000122513,10/7/2022 9:10,10/7/2022 9:14,FC-004-1039,FC-004,1,9000
FC-2022-1000122514,10/7/2022 9:17,10/7/2022 9:21,FC-002-1013,FC-002,1,50000
FC-2022-1000122515,10/7/2022 9:24,10/7/2022 9:26,FC-002-1028,FC-002,1,10000
FC-2022-1000122516,10/7/2022 9:29,10/7/2022 9:34,FC-004-1033,FC-004,4,10000
FC-2022-1000122517,10/7/2022 9:30,10/7/2022 9:35,FC-005-1002,FC-005,4,20000
FC-2022-1000122518,10/7/2022 9:34,10/7/2022 9:37,FC-001-1030,FC-001,4,50000
FC-2022-1000122519,10/7/2022 9:34,10/7/2022 9:35,FC-002-1012,FC-002,3,0
FC-2022-1000122520,10/7/2022 9:40,10/7/2022 9:43,FC-004-1041,FC-004,1,50000
FC-2022-1000122521,10/7/2022 9:41,10/7/2022 9:46,FC-004-1006,FC-004,1,10000
FC-2022-1000122522,10/7/2022 9:42,10/7/2022 9:44,FC-002-1047,FC-002,1,10000
FC-2022-1000122523,10/7/2022 9:43,10/7/2022 9:49,FC-005-1030,FC-005,1,1000
FC-2022-1000122524,10/7/2022 9:47,10/7/2022 9:54,FC-002-1006,FC-002,1,7000
FC-2022-1000122525,10/7/2022 9:48,10/7/2022 9:52,FC-002-1001,FC-002,2,10000
FC-2022-1000122526,10/7/2022 9:49,10/7/2022 9:53,FC-001-1006,FC-001,1,8000
FC-2022-1000122527,10/7/2022 9:51,10/7/2022 9:57,FC-001-1038,FC-001,1,10000
FC-2022-1000122528,10/7/2022 9:52,10/7/2022 9:57,FC-005-1018,FC-005,4,4000
FC-2022-1000122529,10/7/2022 9:58,10/7/2022 10:04,FC-002-1026,FC-002,1,100000
FC-2022-1000122530,10/7/2022 9:59,10/7/2022 10:01,FC-004-1005,FC-004,4,10000
FC-2022-1000122531,10/7/2022 10:02,10/7/2022 10:04,FC-006-1004,FC-006,3,0
FC-2022-1000122532,10/7/2022 10:04,10/7/2022 10:07,FC-002-1008,FC-002,4,10000
FC-2022-1000122533,10/7/2022 10:05,10/7/2022 10:07,FC-002-1008,FC-002,1,50000
FC-2022-1000122534,10/7/2022 10:07,10/7/2022 10:11,FC-006-1003,FC-006,4,50000
FC-2022-1000122535,10/7/2022 10:08,10/7/2022 10:15,FC-002-1040,FC-002,1,0
FC-2022-1000122536,10/7/2022 10:12,10/7/2022 10:17,FC-002-1004,FC-002,4,20000
FC-2022-1000122537,10/7/2022 10:12,10/7/2022 10:13,FC-003-1002,FC-003,3,0
FC-2022-1000122538,10/7/2022 10:12,10/7/2022 10:16,FC-002-1037,FC-002,1,50000
FC-2022-1000122539,10/7/2022 10:13,10/7/2022 10:20,FC-005-1023,FC-005,1,7000
FC-2022-1000122540,10/7/2022 10:13,10/7/2022 10:17,FC-005-1014,FC-005,4,3000
FC-2022-1000122541,10/7/2022 10:15,10/7/2022 10:19,FC-006-1035,FC-006,1,50000
FC-2022-1000122542,10/7/2022 10:15,10/7/2022 10:18,FC-006-1016,FC-006,4,0
FC-2022-1000122543,10/7/2022 10:20,10/7/2022 10:22,FC-003-1003,FC-003,4,7000
FC-2022-1000122544,10/7/2022 10:25,10/7/2022 10:32,FC-003-1022,FC-003,1,7000
FC-2022-1000122545,10/7/2022 10:26,10/7/2022 10:33,FC-002-1012,FC-002,1,20000
FC-2022-1000122546,10/7/2022 10:29,10/7/2022 10:34,FC-001-1038,FC-001,2,3000
FC-2022-1000122547,10/7/2022 10:34,10/7/2022 10:38,FC-002-1018,FC-002,3,0
FC-2022-1000122548,10/7/2022 10:40,10/7/2022 10:46,FC-005-1037,FC-005,1,50000
FC-2022-1000122549,10/7/2022 10:44,10/7/2022 10:49,FC-005-1034,FC-005,4,20000
FC-2022-1000122550,10/7/2022 10:45,10/7/2022 10:53,FC-005-1018,FC-005,2,3000
FC-2022-1000122551,10/7/2022 10:45,10/7/2022 10:48,FC-006-1006,FC-006,4,50000
FC-2022-1000122552,10/7/2022 10:46,10/7/2022 10:53,FC-002-1043,FC-002,1,10000
FC-2022-1000122553,10/7/2022 10:47,10/7/2022 10:51,FC-006-1015,FC-006,1,100000
FC-2022-1000122554,10/7/2022 10:49,10/7/2022 10:54,FC-002-1048,FC-002,1,0
